timestep,sparsity,routing_precision,retained_fraction,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
40,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979654,0.971292,0.98444,0.013148,0.975991,0.96014,0.986739,0.920956,0.99139,720,0.989722,0.985437,0.992159,0.006722,0.987816,0.979665,0.993325,0.958852,0.995677,0.000937,720,0.000957,720,0.755859,720,113.5,720,0.999755,720,0.104286,720
40,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988944,0.985236,0.99192,0.006684,0.987133,0.978156,0.99371,0.921201,0.997749,720,0.994441,0.992563,0.995944,0.00338,0.993509,0.988957,0.996845,0.958984,0.998873,0.001801,720,0.001793,720,0.277344,720,100.5,720,0.999964,720,2e-06,720
40,0.9,nvfp4,0.1,720,False,native,720,0.973756,0.959664,0.979921,0.020257,0.967588,0.942876,0.98494,0.848761,0.993411,720,0.986704,0.979417,0.989859,0.010442,0.98343,0.970598,0.992413,0.918194,0.996695,0.001801,720,0.001831,720,0.582031,720,102.0,720,0.999753,720,0.104446,720
40,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97383,0.959484,0.979921,0.020437,0.967558,0.94279,0.985088,0.849017,0.994008,720,0.986741,0.979323,0.989859,0.010536,0.983415,0.970553,0.992488,0.918344,0.996995,0.001801,720,0.001831,720,0.582031,720,102.0,720,0.999755,720,0.104286,720
41,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992105,0.990038,0.993649,0.003611,0.991163,0.986589,0.99478,0.958771,0.996593,720,0.996037,0.994994,0.996814,0.00182,0.995558,0.993249,0.997383,0.978952,0.998293,0.000977,720,0.000984,720,0.378906,720,114.0,720,,0,1e-06,720
41,0.8,nvfp4,0.2,720,False,native,720,0.979617,0.970629,0.984496,0.013867,0.975907,0.959026,0.986814,0.916279,0.992444,720,0.989703,0.985096,0.992188,0.007092,0.987772,0.979084,0.993363,0.956311,0.996208,0.000977,720,0.000946,720,0.761719,720,114.0,720,,0,0.104333,720
41,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979468,0.970629,0.984496,0.013867,0.975885,0.958837,0.986739,0.916488,0.992067,720,0.989628,0.985096,0.992188,0.007092,0.98776,0.978986,0.993325,0.956424,0.996018,0.000977,720,0.000919,720,0.757812,720,114.5,720,,0,0.104167,720
41,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988795,0.98494,0.991771,0.006831,0.987016,0.978876,0.993859,0.919815,0.997,720,0.994366,0.992413,0.995868,0.003456,0.993449,0.989325,0.99692,0.958233,0.998498,0.001808,720,0.001804,720,0.277344,720,102.0,720,,0,1e-06,720
41,0.9,nvfp4,0.1,720,False,native,720,0.973171,0.959052,0.979627,0.020575,0.967436,0.941515,0.985103,0.845045,0.99192,720,0.986403,0.979098,0.989709,0.010611,0.983351,0.969877,0.992495,0.916016,0.995944,0.001808,720,0.001808,720,0.589844,720,102.5,720,,0,0.104333,720
41,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973318,0.958943,0.979627,0.020683,0.967399,0.941218,0.985088,0.845813,0.992218,720,0.986478,0.979041,0.989709,0.010667,0.983332,0.969719,0.992488,0.916466,0.996094,0.001808,720,0.001808,720,0.59375,720,103.0,720,,0,0.104167,720
42,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992067,0.989888,0.993649,0.003761,0.991076,0.986507,0.994856,0.958117,0.996744,720,0.996018,0.994918,0.996814,0.001896,0.995514,0.993208,0.997421,0.97861,0.998369,0.000988,720,0.000957,720,0.378906,720,113.0,720,,0,2e-06,720
42,0.8,nvfp4,0.2,720,False,native,720,0.979505,0.970629,0.984272,0.013643,0.975777,0.95848,0.986739,0.914957,0.991842,720,0.989647,0.985096,0.992074,0.006978,0.987705,0.9788,0.993325,0.95559,0.995904,0.000988,720,0.00098,720,0.753906,720,113.0,720,,0,0.104264,720
42,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.97958,0.970684,0.984197,0.013513,0.975725,0.958408,0.986672,0.914331,0.991842,720,0.989684,0.985124,0.992036,0.006912,0.987678,0.978762,0.993291,0.955249,0.995904,0.000988,720,0.000967,720,0.757812,720,114.0,720,,0,0.1041,720
42,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988944,0.985051,0.991659,0.006608,0.987144,0.978435,0.993874,0.920785,0.997299,720,0.994441,0.992469,0.995812,0.003343,0.993514,0.9891,0.996928,0.958759,0.998648,0.001785,720,0.001816,720,0.273438,720,102.0,720,,0,2e-06,720
42,0.9,nvfp4,0.1,720,False,native,720,0.973171,0.959484,0.979664,0.020179,0.967374,0.94177,0.984659,0.842109,0.99192,720,0.986403,0.979323,0.989727,0.010404,0.983319,0.970012,0.99227,0.914288,0.995944,0.001785,720,0.001869,720,0.589844,720,102.0,720,,0,0.104264,720
42,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973171,0.95934,0.979811,0.020471,0.967397,0.941657,0.984511,0.842619,0.99192,720,0.986403,0.979248,0.989802,0.010554,0.983331,0.969952,0.992195,0.914588,0.995944,0.001785,720,0.001823,720,0.589844,720,101.0,720,,0,0.1041,720
43,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992067,0.989493,0.993724,0.004231,0.991093,0.986432,0.995006,0.958408,0.996593,720,0.996018,0.994719,0.996852,0.002133,0.995522,0.99317,0.997497,0.978762,0.998293,0.000961,720,0.000967,720,0.378906,720,114.0,720,,0,2e-06,720
43,0.8,nvfp4,0.2,720,False,native,720,0.979357,0.970169,0.984048,0.013879,0.975593,0.957971,0.986971,0.909341,0.991466,720,0.989571,0.984859,0.99196,0.007101,0.987609,0.978535,0.993443,0.952518,0.995715,0.000961,720,0.000959,720,0.757812,720,115.0,720,,0,0.104384,720
43,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979208,0.969874,0.984048,0.014174,0.975559,0.957673,0.986964,0.909894,0.990789,720,0.989495,0.984707,0.99196,0.007253,0.987591,0.978379,0.993439,0.952822,0.995373,0.000961,720,0.000971,720,0.761719,720,113.0,720,,0,0.104218,720
43,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988944,0.985088,0.991622,0.006534,0.987126,0.978744,0.994008,0.919262,0.997299,720,0.994441,0.992488,0.995793,0.003305,0.993504,0.989258,0.996995,0.957933,0.998648,0.001789,720,0.001831,720,0.273438,720,101.5,720,,0,2e-06,720
43,0.9,nvfp4,0.1,720,False,native,720,0.972952,0.958943,0.979664,0.02072,0.967193,0.940086,0.985103,0.836898,0.992218,720,0.986291,0.979041,0.989727,0.010686,0.983223,0.969118,0.992495,0.911208,0.996094,0.001789,720,0.001785,720,0.597656,720,101.0,720,,0,0.104384,720
43,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973171,0.958943,0.97948,0.020536,0.967197,0.940525,0.984822,0.838039,0.992367,720,0.986403,0.979041,0.989633,0.010592,0.983226,0.969351,0.992353,0.911884,0.996169,0.001789,720,0.001785,720,0.589844,720,102.0,720,,0,0.104218,720
44,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992067,0.989869,0.993668,0.003799,0.991134,0.986507,0.994856,0.958408,0.996441,720,0.996018,0.994909,0.996824,0.001915,0.995543,0.993208,0.997421,0.978762,0.998218,0.000992,720,0.000944,720,0.378906,720,113.0,720,,0,2e-06,720
44,0.8,nvfp4,0.2,720,False,native,720,0.979282,0.970022,0.983974,0.013952,0.97547,0.957964,0.986821,0.903621,0.991541,720,0.989533,0.984783,0.991922,0.007139,0.987543,0.978531,0.993367,0.94937,0.995752,0.000992,720,0.000984,720,0.761719,720,114.0,720,,0,0.104629,720
44,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.978985,0.970003,0.983768,0.013765,0.975393,0.957957,0.986821,0.904239,0.991165,720,0.989381,0.984773,0.991818,0.007045,0.987504,0.978527,0.993367,0.949712,0.995563,0.000992,720,0.000984,720,0.769531,720,114.0,720,,0,0.104456,720
44,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.989018,0.985384,0.991622,0.006238,0.987237,0.978582,0.99356,0.916223,0.99655,720,0.994479,0.992638,0.995793,0.003155,0.993562,0.989175,0.99677,0.95628,0.998272,0.001839,720,0.001839,720,0.273438,720,102.0,720,,0,2e-06,720
44,0.9,nvfp4,0.1,720,False,native,720,0.97361,0.958655,0.979369,0.020714,0.967045,0.940893,0.984807,0.829828,0.992069,720,0.986629,0.978891,0.989577,0.010686,0.983144,0.969546,0.992345,0.907001,0.996019,0.001839,720,0.001785,720,0.589844,720,102.0,720,,0,0.104629,720
44,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973244,0.958763,0.979627,0.020863,0.967031,0.940935,0.984807,0.829954,0.992516,720,0.986441,0.978948,0.989709,0.010761,0.983136,0.969569,0.992345,0.907076,0.996244,0.001839,720,0.001785,720,0.59375,720,102.0,720,,0,0.104456,720
45,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992067,0.989888,0.993649,0.003761,0.991131,0.98629,0.994931,0.960665,0.997122,720,0.996018,0.994918,0.996814,0.001896,0.995541,0.993098,0.997459,0.979938,0.998559,0.000992,720,0.000992,720,0.378906,720,114.0,720,,0,2e-06,720
45,0.8,nvfp4,0.2,720,False,native,720,0.97932,0.969672,0.984048,0.014376,0.975255,0.956446,0.986896,0.901698,0.991766,720,0.989552,0.984603,0.99196,0.007357,0.98743,0.977738,0.993405,0.948309,0.995866,0.000992,720,0.000952,720,0.763672,720,114.0,720,,0,0.104632,720
45,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979282,0.96993,0.983992,0.014063,0.975208,0.956548,0.986971,0.901424,0.991165,720,0.989533,0.984735,0.991932,0.007196,0.987406,0.977791,0.993443,0.948157,0.995563,0.000992,720,0.000963,720,0.763672,720,113.0,720,,0,0.104472,720
45,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988869,0.985088,0.991771,0.006683,0.987258,0.979185,0.993859,0.913331,0.997,720,0.994404,0.992488,0.995868,0.00338,0.993572,0.989483,0.99692,0.954703,0.998498,0.001823,720,0.001804,720,0.277344,720,101.0,720,,0,2e-06,720
45,0.9,nvfp4,0.1,720,False,native,720,0.973318,0.958223,0.979627,0.021404,0.966924,0.941926,0.98494,0.826063,0.993113,720,0.986478,0.978666,0.989709,0.011043,0.98308,0.970095,0.992413,0.904748,0.996544,0.001823,720,0.001797,720,0.591797,720,101.0,720,,0,0.104632,720
45,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973171,0.958295,0.97948,0.021185,0.96689,0.942365,0.985088,0.825187,0.992516,720,0.986403,0.978703,0.989633,0.01093,0.983063,0.970328,0.992488,0.904222,0.996244,0.001823,720,0.001785,720,0.591797,720,100.0,720,,0,0.104472,720
46,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992256,0.989888,0.9938,0.003912,0.991119,0.98614,0.994788,0.95485,0.996744,720,0.996113,0.994918,0.99689,0.001972,0.995535,0.993022,0.997387,0.976904,0.998369,0.000999,720,0.001007,720,0.375,720,115.0,720,,0,1e-06,720
46,0.8,nvfp4,0.2,720,False,native,720,0.978985,0.970077,0.983918,0.013841,0.975093,0.956061,0.986814,0.897934,0.991766,720,0.989381,0.984811,0.991894,0.007082,0.987346,0.977537,0.993363,0.946223,0.995866,0.000999,720,0.000973,720,0.765625,720,113.0,720,,0,0.104565,720
46,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.978985,0.969874,0.984067,0.014192,0.975035,0.955931,0.986889,0.897047,0.991691,720,0.989381,0.984707,0.991969,0.007263,0.987316,0.977469,0.993401,0.94573,0.995828,0.000999,720,0.000977,720,0.761719,720,114.0,720,,0,0.104404,720
46,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988869,0.985384,0.991622,0.006238,0.987209,0.978582,0.99371,0.919539,0.99655,720,0.994404,0.992638,0.995793,0.003155,0.993548,0.989175,0.996845,0.958083,0.998272,0.001808,720,0.001816,720,0.277344,720,101.0,720,,0,1e-06,720
46,0.9,nvfp4,0.1,720,False,native,720,0.973318,0.957935,0.97948,0.021545,0.966633,0.941077,0.984674,0.827316,0.992218,720,0.986478,0.978516,0.989633,0.011118,0.982929,0.969644,0.992278,0.905499,0.996094,0.001808,720,0.001801,720,0.589844,720,101.0,720,,0,0.104565,720
46,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973318,0.957935,0.97948,0.021545,0.966648,0.941331,0.984644,0.82832,0.992367,720,0.986478,0.978516,0.989633,0.011118,0.982936,0.969779,0.992263,0.9061,0.996169,0.001808,720,0.001785,720,0.59375,720,101.5,720,,0,0.104404,720
47,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992067,0.989737,0.993743,0.004006,0.991077,0.98629,0.994856,0.960155,0.996819,720,0.996018,0.994842,0.996862,0.002019,0.995514,0.993098,0.997421,0.979672,0.998407,0.000999,720,0.001038,720,0.382812,720,113.0,720,,0,1e-06,720
47,0.8,nvfp4,0.2,720,False,native,720,0.978725,0.969433,0.983824,0.014391,0.974741,0.953894,0.987038,0.892418,0.991315,720,0.989248,0.984479,0.991846,0.007367,0.987162,0.976403,0.993477,0.943151,0.995639,0.000999,720,0.000999,720,0.771484,720,112.0,720,,0,0.104484,720
47,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.978874,0.969433,0.983768,0.014335,0.974692,0.953902,0.986889,0.893437,0.991014,720,0.989324,0.984479,0.991818,0.007338,0.987137,0.976407,0.993401,0.94372,0.995487,0.000999,720,0.00103,720,0.769531,720,111.0,720,,0,0.104326,720
47,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988795,0.985236,0.991361,0.006125,0.987213,0.979171,0.993411,0.909763,0.997599,720,0.994366,0.992563,0.995662,0.003099,0.993551,0.989476,0.996695,0.952749,0.998798,0.001839,720,0.001823,720,0.277344,720,101.0,720,,0,1e-06,720
47,0.9,nvfp4,0.1,720,False,native,720,0.97361,0.957755,0.979369,0.021614,0.966501,0.937376,0.9842,0.820818,0.992665,720,0.986629,0.978422,0.989577,0.011155,0.982858,0.967676,0.992037,0.901593,0.996319,0.001839,720,0.001823,720,0.589844,720,102.0,720,,0,0.104484,720
47,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97383,0.957503,0.979185,0.021682,0.966476,0.938053,0.9842,0.821565,0.992665,720,0.986741,0.97829,0.989483,0.011193,0.982845,0.968036,0.992037,0.902043,0.996319,0.001839,720,0.00185,720,0.585938,720,102.0,720,,0,0.104326,720
48,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992218,0.989662,0.993649,0.003987,0.991096,0.986514,0.994788,0.960446,0.996517,720,0.996094,0.994804,0.996814,0.00201,0.995524,0.993211,0.997387,0.979824,0.998255,0.001053,720,0.001041,720,0.378906,720,111.0,720,,0,1e-06,720
48,0.8,nvfp4,0.2,720,False,native,720,0.97854,0.969672,0.983619,0.013947,0.974536,0.955401,0.987196,0.889908,0.991541,720,0.989154,0.984603,0.991742,0.007139,0.987056,0.977192,0.993557,0.941748,0.995752,0.001053,720,0.001003,720,0.773438,720,112.0,720,,0,0.104566,720
48,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.97854,0.969507,0.9836,0.014094,0.974498,0.954981,0.987196,0.890044,0.991315,720,0.989154,0.984517,0.991732,0.007215,0.987037,0.976972,0.993557,0.941823,0.995639,0.001053,720,0.001026,720,0.773438,720,112.0,720,,0,0.104407,720
48,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.989018,0.98494,0.991622,0.006682,0.987258,0.979597,0.99356,0.913744,0.99715,720,0.994479,0.992413,0.995793,0.00338,0.993574,0.989694,0.99677,0.954928,0.998573,0.001831,720,0.001801,720,0.273438,720,100.0,720,,0,1e-06,720
48,0.9,nvfp4,0.1,720,False,native,720,0.972879,0.959196,0.979038,0.019842,0.966206,0.936699,0.984052,0.826564,0.991771,720,0.986253,0.979173,0.989408,0.010235,0.982705,0.967315,0.991962,0.905048,0.995868,0.001831,720,0.001804,720,0.601562,720,100.0,720,,0,0.104566,720
48,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.972733,0.958691,0.979038,0.020347,0.966197,0.93584,0.983772,0.825687,0.992665,720,0.986178,0.97891,0.989408,0.010498,0.9827,0.966857,0.991819,0.904522,0.996319,0.001831,720,0.001839,720,0.601562,720,99.0,720,,0,0.104407,720
49,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992256,0.989662,0.9938,0.004137,0.991186,0.986732,0.994788,0.961029,0.996366,720,0.996113,0.994804,0.99689,0.002086,0.995569,0.993321,0.997387,0.980127,0.99818,0.001072,720,0.001091,720,0.375,720,107.0,720,,0,2e-06,720
49,0.8,nvfp4,0.2,720,False,native,720,0.978466,0.968918,0.983451,0.014533,0.974314,0.953873,0.986964,0.899301,0.991917,720,0.989116,0.984214,0.991657,0.007443,0.986944,0.976392,0.993439,0.946981,0.995942,0.001072,720,0.001053,720,0.777344,720,108.0,720,,0,0.104452,720
49,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.978391,0.969139,0.983227,0.014089,0.974254,0.954626,0.986964,0.899165,0.991766,720,0.989078,0.984328,0.991543,0.007215,0.986913,0.976786,0.993439,0.946905,0.995866,0.001072,720,0.001076,720,0.777344,720,107.5,720,,0,0.104275,720
49,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.989241,0.985532,0.991473,0.005941,0.987495,0.980658,0.993262,0.916913,0.997599,720,0.994591,0.992713,0.995718,0.003005,0.993696,0.990234,0.99662,0.956656,0.998798,0.001839,720,0.001839,720,0.273438,720,101.0,720,,0,2e-06,720
49,0.9,nvfp4,0.1,720,False,native,720,0.97244,0.958295,0.978744,0.020449,0.966182,0.938406,0.983461,0.83969,0.992069,720,0.986028,0.978703,0.989258,0.010554,0.9827,0.968224,0.991662,0.912861,0.996019,0.001839,720,0.001854,720,0.597656,720,99.0,720,,0,0.104452,720
49,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.972733,0.958655,0.978744,0.020089,0.966187,0.938123,0.983181,0.842109,0.992665,720,0.986178,0.978891,0.989258,0.010367,0.982703,0.968074,0.991519,0.914288,0.996319,0.001839,720,0.001839,720,0.597656,720,99.0,720,,0,0.104275,720
