timestep,sparsity,routing_precision,retained_fraction,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
42,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99356,0.991026,0.995054,0.004028,0.992318,0.986703,0.996401,0.929136,0.998649,720,0.99677,0.995493,0.997521,0.002028,0.996137,0.993307,0.998197,0.963266,0.999324,0.001758,720,0.00174,720,0.167969,720,0.0,720,,0,2e-06,720
42,0.9,nvfp4,0.1,720,False,native,720,0.976174,0.96277,0.981985,0.019214,0.969919,0.943074,0.986717,0.847991,0.993113,720,0.987943,0.981032,0.99091,0.009878,0.984633,0.970703,0.993314,0.917743,0.996544,0.001758,720,0.001746,720,0.542969,720,0.0,720,,0,0.104264,720
42,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976027,0.962698,0.982022,0.019323,0.969869,0.943202,0.986569,0.846837,0.992516,720,0.987868,0.980995,0.990929,0.009935,0.984607,0.970771,0.993239,0.917067,0.996244,0.001758,720,0.001746,720,0.542969,720,0.0,720,,0,0.1041,720
43,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.994931,0.99282,0.996064,0.003243,0.994129,0.990781,0.996744,0.978614,0.99803,720,0.997459,0.996397,0.998028,0.001631,0.997054,0.995369,0.998369,0.989191,0.999014,0.001128,720,0.001121,720,0.253906,720,0.0,720,,0,2e-06,720
43,0.8,nvfp4,0.2,720,False,native,720,0.981216,0.970979,0.985486,0.014507,0.976987,0.959383,0.98832,0.911417,0.992971,720,0.990519,0.985276,0.99269,0.007414,0.988321,0.97927,0.994125,0.953656,0.996473,0.001128,720,0.001126,720,0.722656,720,0.0,720,,0,0.104384,720
43,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.98103,0.97096,0.985561,0.014601,0.976939,0.959426,0.988095,0.911556,0.992519,720,0.990424,0.985266,0.992728,0.007462,0.988297,0.979293,0.994012,0.953732,0.996245,0.001128,720,0.001128,720,0.726562,720,0.0,720,,0,0.104218,720
43,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99356,0.991026,0.995054,0.004028,0.992309,0.987162,0.996251,0.927041,0.998349,720,0.99677,0.995493,0.997521,0.002028,0.996133,0.99354,0.998122,0.962139,0.999174,0.001726,720,0.001742,720,0.167969,720,0.0,720,,0,2e-06,720
43,0.9,nvfp4,0.1,720,False,native,720,0.976394,0.962047,0.981874,0.019827,0.969674,0.942068,0.986436,0.838928,0.993859,720,0.988056,0.980657,0.990854,0.010198,0.984503,0.97017,0.993172,0.91241,0.99692,0.001726,720,0.001736,720,0.544922,720,0.0,720,,0,0.104384,720
43,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976394,0.962156,0.981985,0.019829,0.96967,0.942323,0.986436,0.839182,0.993411,720,0.988056,0.980713,0.99091,0.010198,0.984501,0.970305,0.993172,0.91256,0.996695,0.001726,720,0.001745,720,0.539062,720,0.0,720,,0,0.104218,720
44,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.994969,0.992971,0.996139,0.003168,0.99416,0.990466,0.996819,0.977205,0.997954,720,0.997478,0.996473,0.998066,0.001593,0.997069,0.99521,0.998407,0.988471,0.998976,0.001129,720,0.001125,720,0.25,720,0.0,720,,0,2e-06,720
44,0.8,nvfp4,0.2,720,False,native,720,0.981216,0.970555,0.985467,0.014912,0.976786,0.958982,0.988469,0.907614,0.992745,720,0.990519,0.985058,0.992681,0.007623,0.988217,0.979062,0.994201,0.95157,0.996359,0.001129,720,0.001132,720,0.722656,720,0.0,720,,0,0.104629,720
44,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981067,0.970482,0.985262,0.01478,0.976732,0.958764,0.988387,0.907752,0.992519,720,0.990443,0.98502,0.992576,0.007557,0.988189,0.978948,0.99416,0.951646,0.996245,0.001129,720,0.001122,720,0.726562,720,0.0,720,,0,0.104456,720
44,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99356,0.991026,0.995092,0.004066,0.992288,0.987014,0.996116,0.923977,0.998799,720,0.99677,0.995493,0.99754,0.002047,0.996121,0.993465,0.998054,0.960487,0.999399,0.001754,720,0.001757,720,0.164062,720,0.0,720,,0,2e-06,720
44,0.9,nvfp4,0.1,720,False,native,720,0.975807,0.960963,0.981837,0.020874,0.969489,0.942493,0.986569,0.836645,0.992367,720,0.987755,0.980093,0.990835,0.010742,0.984406,0.970395,0.993239,0.911058,0.996169,0.001754,720,0.001712,720,0.546875,720,0.0,720,,0,0.104629,720
44,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.975807,0.960927,0.981837,0.02091,0.969438,0.942606,0.986421,0.836898,0.992516,720,0.987755,0.980074,0.990835,0.010761,0.984379,0.970455,0.993164,0.911208,0.996244,0.001754,720,0.001728,720,0.550781,720,0.0,720,,0,0.104456,720
45,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995006,0.99282,0.995988,0.003168,0.994089,0.990331,0.996819,0.976241,0.998257,720,0.997497,0.996397,0.99799,0.001593,0.997033,0.995142,0.998407,0.987978,0.999128,0.001128,720,0.001134,720,0.25,720,0.0,720,,0,2e-06,720
45,0.8,nvfp4,0.2,720,False,native,720,0.98129,0.970611,0.985393,0.014782,0.976562,0.958684,0.988394,0.90417,0.992143,720,0.990557,0.985086,0.992643,0.007557,0.988099,0.978906,0.994163,0.949674,0.996056,0.001128,720,0.001131,720,0.722656,720,0.0,720,,0,0.104632,720
45,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981141,0.970445,0.985467,0.015023,0.976504,0.958357,0.988462,0.904239,0.992143,720,0.990481,0.985001,0.992681,0.00768,0.988069,0.978736,0.994198,0.949712,0.996056,0.001128,720,0.001129,720,0.726562,720,0.0,720,,0,0.104472,720
45,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.993411,0.990728,0.995054,0.004326,0.992191,0.986999,0.996251,0.923977,0.998649,720,0.996695,0.995343,0.997521,0.002178,0.996072,0.993457,0.998122,0.960487,0.999324,0.001748,720,0.001763,720,0.167969,720,0.0,720,,0,2e-06,720
45,0.9,nvfp4,0.1,720,False,native,720,0.975807,0.960963,0.981837,0.020874,0.969235,0.94279,0.986569,0.830709,0.99192,720,0.987755,0.980093,0.990835,0.010742,0.984272,0.970553,0.993239,0.907527,0.995944,0.001748,720,0.001729,720,0.546875,720,0.0,720,,0,0.104632,720
45,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97566,0.961216,0.98169,0.020473,0.969195,0.943031,0.986421,0.831717,0.992218,720,0.98768,0.980225,0.99076,0.010536,0.984252,0.970681,0.993164,0.908128,0.996094,0.001748,720,0.001748,720,0.550781,720,0.0,720,,0,0.104472,720
46,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995006,0.992895,0.996064,0.003168,0.994088,0.990188,0.996744,0.976612,0.997878,720,0.997497,0.996435,0.998028,0.001593,0.997033,0.99507,0.998369,0.988167,0.998938,0.001133,720,0.00115,720,0.25,720,0.0,720,,0,1e-06,720
46,0.8,nvfp4,0.2,720,False,native,720,0.980992,0.970923,0.985393,0.014469,0.976389,0.956729,0.988537,0.899849,0.992971,720,0.990405,0.985247,0.992643,0.007395,0.988008,0.977886,0.994235,0.947285,0.996473,0.001133,720,0.001143,720,0.726562,720,0.0,720,,0,0.104565,720
46,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.980918,0.970739,0.985467,0.014728,0.976334,0.956656,0.988544,0.899643,0.992745,720,0.990367,0.985152,0.992681,0.007528,0.98798,0.977848,0.994239,0.947171,0.996359,0.001133,720,0.001144,720,0.724609,720,0.0,720,,0,0.104404,720
46,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99356,0.990877,0.994905,0.004028,0.992178,0.986569,0.996116,0.924116,0.998499,720,0.99677,0.995418,0.997446,0.002028,0.996066,0.993239,0.998054,0.960562,0.999249,0.001756,720,0.001766,720,0.167969,720,0.0,720,,0,1e-06,720
46,0.9,nvfp4,0.1,720,False,native,720,0.97566,0.959953,0.98169,0.021737,0.969035,0.942068,0.986436,0.829954,0.992665,720,0.98768,0.979567,0.99076,0.011193,0.984168,0.97017,0.993172,0.907076,0.996319,0.001756,720,0.001756,720,0.550781,720,0.0,720,,0,0.104565,720
46,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.975807,0.960241,0.98169,0.021448,0.969015,0.942876,0.986569,0.830457,0.992218,720,0.987755,0.979718,0.99076,0.011043,0.984158,0.970598,0.993239,0.907377,0.996094,0.001756,720,0.001749,720,0.550781,720,0.0,720,,0,0.104404,720
47,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.994969,0.99282,0.996064,0.003243,0.994023,0.990331,0.996751,0.973653,0.998333,720,0.997478,0.996397,0.998028,0.001631,0.997,0.995142,0.998373,0.98665,0.999166,0.001128,720,0.001138,720,0.253906,720,0.0,720,,0,1e-06,720
47,0.8,nvfp4,0.2,720,False,native,720,0.98103,0.97061,0.985318,0.014707,0.976044,0.955619,0.988544,0.894729,0.992293,720,0.990424,0.985086,0.992605,0.007519,0.987829,0.977306,0.994239,0.94444,0.996132,0.001128,720,0.001146,720,0.732422,720,0.0,720,,0,0.104484,720
47,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.980806,0.970555,0.985262,0.014707,0.975971,0.955278,0.988477,0.896228,0.992594,720,0.99031,0.985058,0.992576,0.007519,0.987792,0.977128,0.994205,0.945275,0.996283,0.001128,720,0.001146,720,0.734375,720,0.0,720,,0,0.104326,720
47,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.993411,0.991175,0.994905,0.00373,0.992106,0.986836,0.996251,0.912232,0.998049,720,0.996695,0.995568,0.997446,0.001878,0.996028,0.993374,0.998122,0.954102,0.999023,0.001764,720,0.001751,720,0.167969,720,0.0,720,,0,1e-06,720
47,0.9,nvfp4,0.1,720,False,native,720,0.975954,0.96053,0.981837,0.021307,0.968799,0.939225,0.986288,0.826063,0.994008,720,0.987831,0.979868,0.990835,0.010968,0.984043,0.96866,0.993096,0.904748,0.996995,0.001764,720,0.001745,720,0.550781,720,0.0,720,,0,0.104484,720
47,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97566,0.96035,0.981985,0.021635,0.968746,0.938448,0.986273,0.829325,0.993859,720,0.98768,0.979774,0.99091,0.011137,0.984017,0.968247,0.993089,0.906701,0.99692,0.001764,720,0.001755,720,0.550781,720,0.0,720,,0,0.104326,720
48,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.994856,0.992971,0.995988,0.003017,0.994009,0.990188,0.996819,0.974466,0.998106,720,0.997421,0.996473,0.99799,0.001517,0.996993,0.99507,0.998407,0.987068,0.999052,0.001128,720,0.001149,720,0.257812,720,0.0,720,,0,1e-06,720
48,0.8,nvfp4,0.2,720,False,native,720,0.980546,0.970537,0.98472,0.014183,0.975771,0.955648,0.988687,0.892078,0.99282,720,0.990177,0.985048,0.992301,0.007253,0.987688,0.977321,0.994311,0.942961,0.996397,0.001128,720,0.001135,720,0.740234,720,0.0,720,,0,0.104566,720
48,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.980472,0.970279,0.984814,0.014534,0.975723,0.955641,0.988694,0.891942,0.992594,720,0.99014,0.984915,0.992349,0.007433,0.987663,0.977317,0.994315,0.942885,0.996283,0.001128,720,0.001129,720,0.738281,720,0.0,720,,0,0.104407,720
48,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.993411,0.991026,0.995054,0.004028,0.992066,0.986866,0.996101,0.916637,0.998349,720,0.996695,0.995493,0.997521,0.002028,0.996008,0.993389,0.998047,0.956505,0.999174,0.001753,720,0.001755,720,0.167969,720,0.0,720,,0,1e-06,720
48,0.9,nvfp4,0.1,720,False,native,720,0.975587,0.961975,0.981874,0.019899,0.968408,0.937884,0.98568,0.828948,0.993113,720,0.987643,0.980619,0.990854,0.010235,0.98384,0.967946,0.992788,0.906475,0.996544,0.001753,720,0.001747,720,0.554688,720,0.0,720,,0,0.104566,720
48,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.975587,0.961794,0.982132,0.020338,0.968366,0.937334,0.98568,0.829828,0.993113,720,0.987643,0.980525,0.990986,0.01046,0.983818,0.967653,0.992788,0.907001,0.996544,0.001753,720,0.001737,720,0.554688,720,0.0,720,,0,0.104407,720
49,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.994705,0.99282,0.995988,0.003168,0.993959,0.99018,0.996819,0.974539,0.998106,720,0.997345,0.996397,0.99799,0.001593,0.996968,0.995066,0.998407,0.987106,0.999052,0.001141,720,0.001138,720,0.265625,720,0.0,720,,0,2e-06,720
49,0.8,nvfp4,0.2,720,False,native,720,0.979951,0.969654,0.98472,0.015067,0.975497,0.956366,0.988095,0.898823,0.992519,720,0.989874,0.984593,0.992301,0.007708,0.987548,0.977696,0.994012,0.946716,0.996245,0.001141,720,0.001127,720,0.75,720,0.0,720,,0,0.104452,720
49,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979803,0.969764,0.984608,0.014844,0.975438,0.956286,0.98817,0.899575,0.992519,720,0.989798,0.98465,0.992244,0.007594,0.987518,0.977655,0.99405,0.947133,0.996245,0.001141,720,0.001128,720,0.753906,720,0.0,720,,0,0.104275,720
49,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.993411,0.990728,0.994905,0.004177,0.991917,0.986866,0.995952,0.918847,0.998349,720,0.996695,0.995343,0.997446,0.002103,0.995933,0.993389,0.997972,0.957707,0.999174,0.001762,720,0.001752,720,0.171875,720,0.0,720,,0,2e-06,720
49,0.9,nvfp4,0.1,720,False,native,720,0.974708,0.961361,0.980989,0.019629,0.968253,0.93897,0.985547,0.842619,0.994158,720,0.987192,0.9803,0.990403,0.010104,0.983768,0.968525,0.992721,0.914588,0.99707,0.001762,720,0.00176,720,0.570312,720,0.0,720,,0,0.104452,720
49,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.974488,0.961541,0.980952,0.019411,0.968235,0.938956,0.985532,0.842491,0.994008,720,0.987079,0.980394,0.990385,0.009991,0.983758,0.968517,0.992713,0.914513,0.996995,0.001762,720,0.001769,720,0.574219,720,0.0,720,,0,0.104275,720
