arm,sparsity,arm_label,ladder_position,representation,native_or_simulated,n_cells,jaccard_median,jaccard_iqr,jaccard_p05,recall_median,spearman_rho_median,frac_decisions_changed_median,frac_query_blocks_changed_median,swaps_per_query_block_median,jaccard_pooling_only_median,jaccard_vs_study1_arm_median,deployed_score_ties_median,deployed_score_ties_max,exact_ties_fp64_total,reference_margin_norm_fp64_median,changed_pair_gap_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,wrong_mask_excess_p90,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_reference,random_matched_excess_median,isolation_ratio_median_of_medians,isolation_ratio_abs,frac_cells_random_worse_than_arm,pool_semantics,score_semantics,region
R7,0.9,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,8640,0.953624889932492,0.023179881670542635,0.897505889183155,0.9762620192307693,0.9991242113670855,0.00482177734375,0.8125,1.234375,0.953624889932492,0.9598086124401913,0.0,1,0,0.0017025995060129524,0.006730215009586281,0.17913908511400223,0.9871567487716675,0.1789296343922615,8.620228618383408e-05,0.0007179733365774155,0.0012026242911815643,0.0021638874446887712,0.011028518929321184,0.5828703703703704,0.0021831542253494263,25.325943452284488,25.325943452284488,0.680324074074074,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,broad
R8,0.9,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,8640,0.8862203329791003,0.04992620333076392,0.7689013829663084,0.9396784855769231,0.9940937985516171,0.0122528076171875,0.98828125,3.13671875,0.8862203329791003,0.8875576036866359,0.0,3,0,0.0017025995060129524,0.020342807643313796,0.1794286072254181,0.9870663285255432,0.1789296343922615,0.0003630109131336212,0.002006256952881813,0.0028313398361206055,0.0066685708110111805,0.02940679997669563,0.6111111111111112,0.005899608135223389,16.251875416901843,16.251875416901843,0.6902777777777778,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,broad
R9,0.9,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,8640,0.8836847318522711,0.05090879921604208,0.7638796872929641,0.9382512019230769,0.9938315271598082,0.012542724609375,0.98828125,3.2109375,0.8836847318522711,0.888360876657919,0.0,3,0,0.0017025995060129524,0.020814161532343972,0.17956585437059402,0.987052708864212,0.1789296343922615,0.0004050135612487793,0.0020570922642946243,0.003070392459630966,0.00691756184229286,0.031791046079582566,0.631712962962963,0.006112378090620041,15.091786239882266,15.091786239882266,0.6939814814814815,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,broad
R0,0.9,"repr=bf16, pool=fp64/native, score=fp64/native",fp64,bf16,native,7200,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9775681497437421,0.0,0,0,0.0016415276292009902,,0.201972134411335,0.9829714298248291,0.201972134411335,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,unaffected
R1,0.9,"repr=nvfp4, pool=fp64/native, score=fp64/native",fp64,nvfp4,native,7200,0.9775681497437421,0.012615719724847652,0.9582230067666963,0.9886568509615384,0.9997779414085186,0.0023040771484375,0.51953125,0.58984375,0.9775681497437421,,0.0,0,0,0.0016415276292009902,0.0025096595162097243,0.20211534947156906,0.9829864203929901,0.201972134411335,2.0775943994522095e-05,0.0003878287971019745,0.0006075263023376465,0.0009504767436517367,0.0048769930554404,0.5366666666666666,0.00029220059514045715,14.064371525909987,14.064371525909987,0.5645833333333333,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,unaffected
R2,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,7200,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9775681497437421,0.0,1,0,0.0016415276292009902,4.0467348424598405e-08,0.201972134411335,0.9829714298248291,0.201972134411335,0.0,0.0,0.0,0.0,0.0,0.004027777777777778,0.0,,,0.0031944444444444446,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,unaffected
R3,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9775681497437421,0.012615719724847652,0.9582230067666963,0.9886568509615384,0.9997779436349625,0.0023040771484375,0.51953125,0.58984375,0.9775681497437421,1.0,0.0,1,0,0.0016415276292009902,0.0025096595162097243,0.20211534947156906,0.9829864203929901,0.201972134411335,2.0965933799743652e-05,0.0003883279860019684,0.0006047040224075317,0.0009504767436517367,0.004882734028168214,0.5366666666666666,0.00029815733432769775,14.221037668798862,14.221037668798862,0.5654166666666667,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,unaffected
R4,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9904306220095693,0.008029558956886507,0.97258650070386,0.9951923076923077,0.9999888106353678,0.0009765625,0.2421875,0.25,0.9971495011627035,0.9753672651728743,96.0,227,0,0.0016415276292009902,0.0009220373374211278,0.20194440335035324,0.982967883348465,0.201972134411335,-1.2926757335662842e-06,0.00020345300436019897,0.0003368586301803589,0.000535058847937274,0.002254955626145837,0.49569444444444444,0.0001433752477169037,-110.9135446685879,110.9135446685879,0.5751388888888889,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,unaffected
R5,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,7200,0.9753672651728743,0.01405139115509213,0.9529083840680702,0.9875300480769231,0.9997758463012794,0.002532958984375,0.5546875,0.6484375,0.9772744151503899,0.9904306220095693,97.0,235,0,0.0016415276292009902,0.0028588107938712446,0.20189497619867325,0.9829470217227936,0.201972134411335,2.346932888031006e-05,0.0004445090889930725,0.0007619142532348632,0.0010977673658739801,0.005315351970474808,0.5295833333333333,0.0003506764769554138,14.941904761904762,14.941904761904762,0.5720833333333334,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,unaffected
R4L,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,7200,0.9589434184386727,0.023474343342328674,0.9048436717464405,0.9790414663461539,0.9997402627355397,0.0042572021484375,0.76953125,1.08984375,0.9852360002982626,0.9534815467018857,97.0,230,0,0.0016415276292009902,0.005744215142872797,0.2020232453942299,0.9829836487770081,0.201972134411335,-2.000667154788971e-05,0.0005203112959861755,0.0006450802087783813,0.0013144074830421164,0.006579789998475682,0.47888888888888886,0.0006679296493530273,-33.385345870961736,33.385345870961736,0.5769444444444445,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,unaffected
R5L,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,7200,0.9524787327662071,0.025615905991048904,0.8987237961946759,0.9756610576923077,0.9995484219210897,0.00494384765625,0.8203125,1.265625,0.9728788440163023,0.9577910140451503,97.0,233,0,0.0016415276292009902,0.0068440695868791715,0.20217273384332657,0.9829674959182739,0.201972134411335,1.3723969459533691e-05,0.0006537297740578651,0.0009011857211589814,0.0016016674549162078,0.008106958254186076,0.5169444444444444,0.000737801194190979,53.760043431053205,53.760043431053205,0.5738888888888889,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,unaffected
R6,0.9,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,7200,0.9621195371803375,0.016319980881097984,0.9238314773487175,0.9806941105769231,0.9993654761586125,0.0039215087890625,0.73828125,1.00390625,0.9621195371803375,0.9570714495736548,0.0,1,0,0.0016415276292009902,0.0051824663503406455,0.20189210772514343,0.9829848110675812,0.201972134411335,-8.195638656616211e-08,0.0004937462508678436,0.000587993860244751,0.0012052087555628108,0.005866874627049976,0.4998611111111111,0.000545009970664978,-6650.0,6650.0,0.5765277777777778,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,unaffected
R7,0.9,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,7200,0.9567837718653536,0.02010249404926301,0.9149823779040493,0.9779146634615384,0.9991886445686111,0.004486083984375,0.7890625,1.1484375,0.9567837718653536,0.9619749447310243,0.0,1,0,0.0016415276292009902,0.006010897435692602,0.20206034183502197,0.9829805195331573,0.201972134411335,2.9899179935455322e-05,0.0005946028977632523,0.0008652001619338989,0.0014724711870429015,0.0076826729433355665,0.5351388888888889,0.0005976930260658264,19.99028158484924,19.99028158484924,0.5741666666666667,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,unaffected
R8,0.9,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,7200,0.8923202696346361,0.04602199088590653,0.8040323759443877,0.9430964543269231,0.9940835353703721,0.01155853271484375,0.984375,2.958984375,0.8923202696346361,0.8927238498303669,0.0,3,0,0.0016415276292009902,0.019039871318223562,0.2023245245218277,0.9829418659210205,0.201972134411335,0.0001537427306175232,0.001743115484714508,0.002022455632686615,0.004472205820528588,0.02104280403063212,0.5552777777777778,0.0017364919185638428,11.29479040465229,11.29479040465229,0.5768055555555556,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,unaffected
R9,0.9,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,7200,0.8901036490132046,0.04724630554377074,0.8019566773576212,0.9418569711538461,0.9939312124229207,0.011810302734375,0.984375,3.0234375,0.8901036490132046,0.8935988620199147,0.0,3,0,0.0016415276292009902,0.01945293991837256,0.20200228691101074,0.982830286026001,0.201972134411335,0.00022369623184204102,0.001802198588848114,0.0024481408298015596,0.004761310208064621,0.023748551468718095,0.5725,0.001698717474937439,7.593858246735945,7.593858246735945,0.5770833333333333,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,unaffected
R0,0.95,"repr=bf16, pool=fp64/native, score=fp64/native",fp64,bf16,native,8640,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9504761904761905,0.0,0,0,0.0023988194082611002,,0.16915076225996017,0.9881089627742767,0.16915076225996017,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,affected
R1,0.95,"repr=nvfp4, pool=fp64/native, score=fp64/native",fp64,nvfp4,native,8640,0.9504761904761905,0.03310481843321511,0.8917152195537872,0.974609375,0.9996412688918761,0.0025787353515625,0.5625,0.66015625,0.9504761904761905,,0.0,0,0,0.0023988194082611002,0.0043871147009599785,0.1705274060368538,0.9880026578903198,0.16915076225996017,0.00015631970018148422,0.0015782741829752922,0.003950783610343933,0.004590101847744397,0.0406717290086762,0.5913194444444444,0.0030222367495298386,19.333690801742062,19.333690801742062,0.700925925925926,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,affected
R2,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,8640,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9504761904761905,0.0,1,0,0.0023988194082611002,1.0200088431863756e-07,0.16915076225996017,0.9881089627742767,0.16915076225996017,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.004398148148148148,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,affected
R3,0.95,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,8640,0.9504761904761905,0.03310481843321511,0.8917152195537872,0.974609375,0.9996412686298147,0.0025787353515625,0.5625,0.66015625,0.9504761904761905,1.0,0.0,1,0,0.0023988194082611002,0.0043871147009599785,0.1705274060368538,0.9880026578903198,0.16915076225996017,0.00015618465840816498,0.0015784380957484245,0.003950783610343933,0.004590101847744397,0.04072986195203244,0.5912037037037037,0.0030507445335388184,19.532933417609808,19.532933417609808,0.6996527777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,affected
R4,0.95,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,8640,0.9856801909307876,0.012410605049182233,0.9567837718653536,0.9927884615384616,0.9999894481186967,0.000732421875,0.18359375,0.1875,0.9952038369304557,0.9479075212174422,76.0,223,0,0.0023988194082611002,0.0009193425592127476,0.16929228603839874,0.9880824983119965,0.16915076225996017,1.8120743334293365e-05,0.0005999617278575897,0.0014118075370788575,0.001487842879168689,0.00874622229407077,0.5613425925925926,0.0010862350463867188,59.944287402991215,59.944287402991215,0.6721064814814814,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,affected
R5,0.95,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,8640,0.9479075212174422,0.033268353232919545,0.8882135605733706,0.9732572115384616,0.9996338833878973,0.002716064453125,0.5859375,0.6953125,0.9504761904761905,0.9856801909307876,76.0,223,0,0.0023988194082611002,0.004665257824224787,0.17021747678518295,0.9879873394966125,0.16915076225996017,0.00022620894014835358,0.0017743799835443497,0.004242076724767685,0.005194508352212062,0.0404303025687951,0.6216435185185185,0.003315407782793045,14.65639589937832,14.65639589937832,0.6863425925925926,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,affected
R4L,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,8640,0.9326364692218351,0.03548713642101886,0.8338361570975753,0.9651442307692307,0.9993640008307714,0.0035400390625,0.703125,0.90625,0.9576470588235294,0.9167746580273578,77.0,227,0,0.0023988194082611002,0.006417138574920435,0.17049329727888107,0.9878709614276886,0.16915076225996017,0.00016717053949832916,0.001984627917408943,0.0038984991610050202,0.005979273523420902,0.04589874145298274,0.5736111111111111,0.005349760875105858,32.00181617622481,32.00181617622481,0.7015046296296297,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,affected
R5L,0.95,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,8640,0.9118196179807554,0.04568217787968176,0.8067318132464714,0.9538762019230769,0.9989124104343174,0.0046844482421875,0.80859375,1.19921875,0.9303944315545244,0.9259259259259259,76.0,219,0,0.0023988194082611002,0.009152529678202542,0.17159617692232132,0.9875936806201935,0.16915076225996017,0.0003349035978317261,0.0028593195602297783,0.006289978325366974,0.008840494746192062,0.07134801640446517,0.5978009259259259,0.006683334708213806,19.955995550611792,19.955995550611792,0.7052083333333333,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,affected
R6,0.95,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,8640,0.9419401896425966,0.03490617377699834,0.839690436705362,0.9701021634615384,0.9993888856376083,0.0030364990234375,0.64453125,0.77734375,0.9419401896425966,0.9234214708857101,0.0,1,0,0.0023988194082611002,0.005434708555532864,0.1702103540301323,0.9880111813545227,0.16915076225996017,2.677924931049347e-05,0.0013985056430101395,0.0026228591799736024,0.0041669084868869175,0.03360202549869763,0.5234953703703704,0.004358269274234772,162.74800027822215,162.74800027822215,0.7042824074074074,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,affected
R7,0.95,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,8640,0.9231436001155735,0.04352296766720021,0.8178218108287684,0.9600360576923077,0.9989813456477905,0.004058837890625,0.7578125,1.0390625,0.9231436001155735,0.9410906969962088,0.0,1,0,0.0023988194082611002,0.007824792986558925,0.17034902423620224,0.9879084527492523,0.16915076225996017,0.00021585077047348022,0.0020611886866390705,0.004557113349437714,0.006389719836054472,0.05078345986559666,0.5872685185185185,0.005379289388656616,24.92133512823168,24.92133512823168,0.6961805555555556,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,affected
R8,0.95,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,8640,0.8519755147468002,0.07522986445390811,0.6673346693386774,0.9200721153846154,0.9945924660680441,0.00811767578125,0.95703125,2.078125,0.8519755147468002,0.8605171208944794,0.0,2,0,0.0023988194082611002,0.018181599855936058,0.17138724774122238,0.9876733124256134,0.16915076225996017,0.0006186859682202339,0.004648485220968723,0.008139671385288238,0.01589868284423157,0.08852804357175609,0.6290509259259259,0.01093294471502304,17.671234320173294,17.671234320173294,0.7129629629629629,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,affected
R9,0.95,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,8640,0.8470931039267379,0.0796489823421237,0.6583719113620423,0.9172175480769231,0.9944556433355793,0.0084075927734375,0.96484375,2.15234375,0.8470931039267379,0.8633818589025756,0.0,2,0,0.0023988194082611002,0.019049159099435855,0.1716921031475067,0.9876042604446411,0.16915076225996017,0.0008907425217330456,0.004963789135217667,0.009301535785198212,0.017234101047147447,0.09970940631538963,0.6511574074074075,0.011133505031466484,12.499128266387155,12.499128266387155,0.7075231481481481,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,affected
R0,0.95,"repr=bf16, pool=fp64/native, score=fp64/native",fp64,bf16,native,43200,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9645808736717828,0.0,0,0,0.002423984849469858,,0.27706222236156464,0.9682413339614868,0.27706222236156464,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,all
R1,0.95,"repr=nvfp4, pool=fp64/native, score=fp64/native",fp64,nvfp4,native,43200,0.9645808736717828,0.019973404977068565,0.9270411117544877,0.9819711538461539,0.9997626763330049,0.0018310546875,0.4296875,0.46875,0.9645808736717828,,0.0,0,0,0.002423984849469858,0.002673103263614851,0.27721676230430603,0.968248039484024,0.27706222236156464,8.002761751413345e-05,0.000796537846326828,0.0014253221452236176,0.0014825335813845753,0.01105099943499406,0.5685648148148148,0.0011487863957881927,14.354874373028895,14.354874373028895,0.653587962962963,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,all
R2,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,43200,1.0,0.0,1.0,1.0,0.9999999992141936,0.0,0.0,0.0,1.0,0.9645808736717828,0.0,1,0,0.002423984849469858,9.91009506192209e-08,0.27706222236156464,0.9682413339614868,0.27706222236156464,0.0,0.0,0.0,0.0,0.0,0.002638888888888889,0.0,,,0.0035185185185185185,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,all
R3,0.95,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,43200,0.9645808736717828,0.019973404977068565,0.9270411117544877,0.9819711538461539,0.9997626768132071,0.0018310546875,0.4296875,0.46875,0.9645808736717828,1.0,0.0,1,0,0.002423984849469858,0.0026730726788199584,0.2772162854671478,0.968248039484024,0.27706222236156464,7.999688386917114e-05,0.000796537846326828,0.0014253221452236176,0.0014821938338122394,0.01105099943499406,0.5685416666666666,0.0011423826217651367,14.280339014622333,14.280339014622333,0.6530555555555555,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,all
R4,0.95,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,43200,0.9847920083494857,0.01476139150953859,0.9530516431924883,0.9923377403846154,0.999989014250315,0.0007781982421875,0.1953125,0.19921875,0.995502923099985,0.9611078373600471,81.0,246,0,0.002423984849469858,0.0010214934387328617,0.2771625816822052,0.9682278335094452,0.27706222236156464,1.4647841453552246e-05,0.0004651583731174469,0.0009539127349853516,0.0008933883098137416,0.004383242446908747,0.5329398148148148,0.0005197525024414062,35.48321464903357,35.48321464903357,0.6515972222222223,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,all
R5,0.95,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,43200,0.9608189718662542,0.02335075463681413,0.9178792681169862,0.9800180288461539,0.9997608011018083,0.0020294189453125,0.46875,0.51953125,0.9645808736717828,0.9847920083494857,81.0,239,0,0.002423984849469858,0.0030535795869986912,0.2772297114133835,0.9682173430919647,0.27706222236156464,0.00011485069990158081,0.0009508281946182251,0.001865878701210022,0.0017692290475620261,0.011948958637745633,0.5893055555555555,0.0012823045253753662,11.164969185857931,11.164969185857931,0.6520370370370371,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,all
R4L,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,43200,0.9337594421847762,0.04274146602295037,0.8430015229129172,0.9657451923076923,0.9996687161567394,0.00347900390625,0.6953125,0.890625,0.9753672651728743,0.9250903832248735,81.0,238,0,0.002423984849469858,0.006430383581670553,0.27706068754196167,0.9681968092918396,0.27706222236156464,3.854930400848389e-05,0.0012476108968257904,0.001833932101726532,0.0023522317889510913,0.014615167136162616,0.5224305555555555,0.0025246143341064453,65.49052957093159,65.49052957093159,0.6681944444444444,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,all
R5L,0.95,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,43200,0.9231436001155735,0.04560443756291821,0.830822235022292,0.9600360576923077,0.9994342091032266,0.004058837890625,0.7578125,1.0390625,0.9556339062729543,0.9306744017403916,81.0,239,0,0.002423984849469858,0.007717759099692359,0.27729693055152893,0.9682255983352661,0.27706222236156464,9.801983833312988e-05,0.0015253480523824692,0.002421524003148079,0.002860411472415081,0.020009566075890512,0.5431712962962963,0.0028141941875219345,28.710455305564,28.710455305564,0.6682870370370371,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,all
R6,0.95,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,43200,0.9430740037950665,0.02714153247952522,0.8826191486352709,0.970703125,0.9993301331179918,0.0029754638671875,0.62890625,0.76171875,0.9430740037950665,0.9340403893651025,0.0,2,0,0.002423984849469858,0.0052162016726438505,0.2771775722503662,0.9682635962963104,0.27706222236156464,8.970499038696289e-06,0.0010276809334754944,0.0014274895191192627,0.0019241312664963273,0.011581880040352885,0.5063888888888889,0.002064533531665802,230.1470099667774,230.1470099667774,0.6636574074074074,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,all
R7,0.95,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,43200,0.9337594421847762,0.03248355025292482,0.8699124198418222,0.9657451923076923,0.9991209464286523,0.00347900390625,0.69140625,0.890625,0.9337594421847762,0.9427904261529481,0.0,1,0,0.002423984849469858,0.006289933310652352,0.277227520942688,0.9681902825832367,0.27706222236156464,9.106844663619995e-05,0.0012501711025834084,0.002020164579153061,0.0023526359505442896,0.016127775857082575,0.5490046296296296,0.0023443028330802917,25.742207314080012,25.742207314080012,0.6593055555555556,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,all
R8,0.95,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,43200,0.8491457146825948,0.0690094113898645,0.7108340830227478,0.9184194711538461,0.9942876799923008,0.0082855224609375,0.95703125,2.12109375,0.8491457146825948,0.8512028925045195,0.0,3,0,0.002423984849469858,0.0185292521910191,0.27710118889808655,0.9682863354682922,0.27706222236156464,0.00027438998222351074,0.003406612202525139,0.004424837976694107,0.006771773421381698,0.03609377908841448,0.5512268518518518,0.005924016237258911,21.589768654284782,21.589768654284782,0.6799768518518519,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,all
R9,0.95,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,43200,0.8463245492371706,0.07056853656691098,0.7086381722500321,0.9167668269230769,0.9940972339423982,0.008453369140625,0.95703125,2.1640625,0.8463245492371706,0.8527487821851079,0.0,4,0,0.002423984849469858,0.019026099424647877,0.27706852555274963,0.9682973921298981,0.27706222236156464,0.00035540759563446045,0.0036255582235753536,0.004813170433044434,0.007208003255557484,0.03991751608504267,0.565162037037037,0.006091393530368805,17.139176554442162,17.139176554442162,0.6791203703703703,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,all
R0,0.95,"repr=bf16, pool=fp64/native, score=fp64/native",fp64,bf16,native,8640,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9660316053758676,0.0,0,0,0.0024597353388009207,,0.2730654329061508,0.9694175720214844,0.2730654329061508,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,broad
R1,0.95,"repr=nvfp4, pool=fp64/native, score=fp64/native",fp64,nvfp4,native,8640,0.9660316053758676,0.016811415569894517,0.936572592377073,0.9827223557692307,0.9997752811918517,0.0017547607421875,0.41796875,0.44921875,0.9660316053758676,,0.0,0,0,0.0024597353388009207,0.002641831031167185,0.2729610651731491,0.9694314002990723,0.2730654329061508,8.606910705566406e-05,0.0007319226861000061,0.0011593610048294067,0.0013647780919422538,0.006633995384503509,0.5790509259259259,0.0015567317605018616,18.086997922437675,18.086997922437675,0.6883101851851852,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,broad
