arm,layer,sparsity,intervention_kind,purpose,representation,pool,score,selection_rule,n_cells,jaccard_median,jaccard_iqr,recall_median,spearman_rho_vs_exact_median,swaps_per_query_block_median,frac_query_blocks_changed_median,frac_decisions_changed_median,frac_cells_mask_identical_to_deployed,changed_pair_gap_fp64_median,reference_margin_norm_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,signed_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_deployed,random_matched_excess_median,isolation_ratio_abs,frac_cells_random_worse_than_arm,representation_saturation_frac_median,deployed_score_ties_median,exact_ties_fp64_total,selector_budget_violating_rows_total,selector_budget_violating_frac_max,pool_semantics,score_semantics,select_semantics
V0,20,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999871817842869,0.0,0.0,0.0,1.0,,0.002230172842300515,0.24135667830705643,0.9759529829025269,0.24135667830705643,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,210.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,21,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999909840719707,0.0,0.0,0.0,1.0,,0.0008485192557293597,0.16669340431690216,0.9872505366802216,0.16669340431690216,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,298.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,21,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999909840719707,0.0,0.0,0.0,1.0,,0.0013016771532266278,0.2483912780880928,0.9762098789215088,0.2483912780880928,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,278.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,21,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999909840719707,0.0,0.0,0.0,1.0,,0.002183586320617961,0.3057820498943329,0.9652517139911652,0.3057820498943329,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,233.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,22,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999687783692192,0.0,0.0,0.0,1.0,,0.0008308774238797156,0.28586331009864807,0.9697762727737427,0.28586331009864807,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,380.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,22,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999687783692192,0.0,0.0,0.0,1.0,,0.0012806579444236154,0.43934834003448486,0.9423723816871643,0.43934834003448486,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,334.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,22,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999687783692192,0.0,0.0,0.0,1.0,,0.0020520353644899176,0.542433112859726,0.9140699505805969,0.542433112859726,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,279.5,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,23,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999712883557499,0.0,0.0,0.0,1.0,,0.0007893059716835263,0.23004470765590668,0.9768128395080566,0.23004470765590668,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,420.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,23,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999712883557499,0.0,0.0,0.0,1.0,,0.0012406938712839592,0.33838512003421783,0.9558019936084747,0.33838512003421783,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,362.5,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,23,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999712883557499,0.0,0.0,0.0,1.0,,0.002065555247318861,0.4146086573600769,0.9351935982704163,0.4146086573600769,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,278.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,24,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999867024041136,0.0,0.0,0.0,1.0,,0.0008448153449029855,0.3482593894004822,0.9614834487438202,0.3482593894004822,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,331.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,24,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999867024041136,0.0,0.0,0.0,1.0,,0.001305074857613921,0.4742249846458435,0.9315977990627289,0.4742249846458435,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,296.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,24,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999867024041136,0.0,0.0,0.0,1.0,,0.0021502425003505506,0.5639987885951996,0.9083733856678009,0.5639987885951996,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,238.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,25,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999548486657457,0.0,0.0,0.0,1.0,,0.0008148939211686135,0.23047610372304916,0.9773210287094116,0.23047610372304916,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,383.5,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,25,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999548486657457,0.0,0.0,0.0,1.0,,0.0012131482404637683,0.3445001244544983,0.954166829586029,0.3445001244544983,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,341.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,25,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999548486657457,0.0,0.0,0.0,1.0,,0.001897175296074452,0.40431395173072815,0.9384921193122864,0.40431395173072815,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,286.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,26,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999805204627598,0.0,0.0,0.0,1.0,,0.0008261100874670728,0.15273969620466232,0.989025890827179,0.15273969620466232,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,415.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,26,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999805204627598,0.0,0.0,0.0,1.0,,0.0012517190258136796,0.21795284003019333,0.9783068895339966,0.21795284003019333,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,369.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,26,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999805204627598,0.0,0.0,0.0,1.0,,0.002035536916489282,0.27570781111717224,0.9670893251895905,0.27570781111717224,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,306.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,27,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.999989387252809,0.0,0.0,0.0,1.0,,0.0008404803698588484,0.1307222694158554,0.991637110710144,0.1307222694158554,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,318.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,27,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.999989387252809,0.0,0.0,0.0,1.0,,0.0013258647259176788,0.18899594992399216,0.9829524159431458,0.18899594992399216,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,286.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,27,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.999989387252809,0.0,0.0,0.0,1.0,,0.0021294859969438772,0.23759659379720688,0.9739820063114166,0.23759659379720688,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,239.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,28,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999907695151152,0.0,0.0,0.0,1.0,,0.0008230252172999092,0.11343913897871971,0.993677943944931,0.11343913897871971,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,316.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,28,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999907695151152,0.0,0.0,0.0,1.0,,0.001244906607563445,0.15272367000579834,0.9885845482349396,0.15272367000579834,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,295.5,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,28,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999907695151152,0.0,0.0,0.0,1.0,,0.0020259607981325933,0.1929931789636612,0.9822990000247955,0.1929931789636612,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,244.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,29,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999916037788467,0.0,0.0,0.0,1.0,,0.0008437318799981489,0.12169839441776276,0.9931670427322388,0.12169839441776276,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,295.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,29,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999916037788467,0.0,0.0,0.0,1.0,,0.0012729158680168857,0.17080923169851303,0.9860950708389282,0.17080923169851303,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,292.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,29,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999916037788467,0.0,0.0,0.0,1.0,,0.002063523720543209,0.22543161362409592,0.9766477048397064,0.22543161362409592,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,240.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,3,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999913382721693,0.0,0.0,0.0,1.0,,0.0007866062458921063,0.20492937415838242,0.980330765247345,0.20492937415838242,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,285.5,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,3,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999913382721693,0.0,0.0,0.0,1.0,,0.0011969920607302633,0.2893918752670288,0.9619875550270081,0.2893918752670288,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,300.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,3,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999913382721693,0.0,0.0,0.0,1.0,,0.0019343698493230876,0.3719335347414017,0.9411712288856506,0.3719335347414017,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,258.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,4,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999914305484161,0.0,0.0,0.0,1.0,,0.0008461203002626531,0.2153560370206833,0.9790055155754089,0.2153560370206833,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,289.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,4,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999914305484161,0.0,0.0,0.0,1.0,,0.0013187117795642395,0.3111644834280014,0.9594213962554932,0.3111644834280014,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,267.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,4,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999914305484161,0.0,0.0,0.0,1.0,,0.0021016415869223783,0.3737389147281647,0.9444916844367981,0.3737389147281647,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,228.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,5,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999908571249951,0.0,0.0,0.0,1.0,,0.0008915148659161099,0.16699208319187164,0.9866515398025513,0.16699208319187164,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,247.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,5,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999908571249951,0.0,0.0,0.0,1.0,,0.001349091133846801,0.2393409013748169,0.9735240340232849,0.2393409013748169,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,248.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,5,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999908571249951,0.0,0.0,0.0,1.0,,0.0021598394979949866,0.29378384351730347,0.9612192809581757,0.29378384351730347,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,197.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,6,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999899847360981,0.0,0.0,0.0,1.0,,0.0008281412188116764,0.2863178253173828,0.9650780260562897,0.2863178253173828,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,356.5,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,6,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999899847360981,0.0,0.0,0.0,1.0,,0.0012709133668102378,0.41512657701969147,0.9349772930145264,0.41512657701969147,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,327.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,6,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999899847360981,0.0,0.0,0.0,1.0,,0.0019847156854826084,0.5132822096347809,0.9095488488674164,0.5132822096347809,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,262.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,7,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999914461328786,0.0,0.0,0.0,1.0,,0.000852075756021952,0.22912730276584625,0.9761110246181488,0.22912730276584625,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,314.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,7,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999914461328786,0.0,0.0,0.0,1.0,,0.001348980970993603,0.32797810435295105,0.9554879069328308,0.32797810435295105,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,286.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,7,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999914461328786,0.0,0.0,0.0,1.0,,0.002136808601753563,0.4012365788221359,0.93797168135643,0.4012365788221359,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,238.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,8,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999909426528298,0.0,0.0,0.0,1.0,,0.0008662490043039715,0.21529627591371536,0.9784521162509918,0.21529627591371536,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,261.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,8,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999909426528298,0.0,0.0,0.0,1.0,,0.0013177426351299094,0.3204754590988159,0.955301821231842,0.3204754590988159,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,268.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,8,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999909426528298,0.0,0.0,0.0,1.0,,0.0022066903294122604,0.39118777215480804,0.9374885857105255,0.39118777215480804,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,223.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,9,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999902437615106,0.0,0.0,0.0,1.0,,0.0008878572091101988,0.20418813824653625,0.9804331064224243,0.20418813824653625,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,276.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
V0,9,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,1440,1.0,0.0,1.0,0.9999902437615106,0.0,0.0,0.0,1.0,,0.0013690511329269542,0.3001735210418701,0.9603249132633209,0.3001735210418701,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,264.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
