comparison,sparsity,relative_reduction
E_to_F16,0.95,0.0006883505659287248
E_to_F16,0.95,0.0006886796254945443
E_to_F16,0.95,0.0006892339097922522
E_to_F16,0.95,0.0006894780451006119
E_to_F16,0.95,0.0006901520087844727
E_to_F16,0.95,0.0006909620556235932
E_to_F16,0.95,0.0006910930549500916
E_to_F16,0.95,0.0006911426045858429
E_to_F16,0.95,0.0006913471791311695
E_to_F16,0.95,0.0006922450579317811
E_to_F16,0.95,0.0006925504818945297
E_to_F16,0.95,0.0006929142603666584
E_to_F16,0.95,0.0006929358803859064
E_to_F16,0.95,0.0006933460662309628
E_to_F16,0.95,0.0006933693545871312
E_to_F16,0.95,0.0006939321289147354
E_to_F16,0.95,0.0006946736318477678
E_to_F16,0.95,0.0006949306010807369
E_to_F16,0.95,0.0006949648069622962
E_to_F16,0.95,0.000695484525950374
E_to_F16,0.95,0.0006955211407520146
E_to_F16,0.95,0.0006955645811233482
E_to_F16,0.95,0.000695845096537281
E_to_F16,0.95,0.0006958458707447134
E_to_F16,0.95,0.0006960287906142385
E_to_F16,0.95,0.0006961506989321772
E_to_F16,0.95,0.0006963591119295444
E_to_F16,0.95,0.0006964687035713023
E_to_F16,0.95,0.0006964770814826046
E_to_F16,0.95,0.0006965930412569019
E_to_F16,0.95,0.0006968439173766792
E_to_F16,0.95,0.0006968439173766792
E_to_F16,0.95,0.0006968668911654384
E_to_F16,0.95,0.0006968789261527882
E_to_F16,0.95,0.0006969368139268342
E_to_F16,0.95,0.0006972454118271005
E_to_F16,0.95,0.0006972699602300072
E_to_F16,0.95,0.0006974502073102808
E_to_F16,0.95,0.0006975313606837927
E_to_F16,0.95,0.0006977975252733857
E_to_F16,0.95,0.0006991495637376543
E_to_F16,0.95,0.0006991581209019548
E_to_F16,0.95,0.0006993118382687192
E_to_F16,0.95,0.0006999648242944054
E_to_F16,0.95,0.000700216764634237
E_to_F16,0.95,0.0007016816124479873
E_to_F16,0.95,0.0007016816124479873
E_to_F16,0.95,0.0007016816124479873
E_to_F16,0.95,0.0007016816124479873
E_to_F16,0.95,0.0007016816124479873
E_to_F16,0.95,0.0007016816124479873
E_to_F16,0.95,0.0007016816124479873
E_to_F16,0.95,0.0007016816124479873
E_to_F16,0.95,0.0007016816124479873
E_to_F16,0.95,0.0007016816124479873
E_to_F16,0.95,0.0007018335840553164
E_to_F16,0.95,0.0007020589224884953
E_to_F16,0.95,0.0007020589224884953
E_to_F16,0.95,0.0007024786535133179
E_to_F16,0.95,0.0007024874801436856
E_to_F16,0.95,0.0007028661711920789
E_to_F16,0.95,0.00070335996010525
E_to_F16,0.95,0.0007034404181012063
E_to_F16,0.95,0.0007038052913600305
E_to_F16,0.95,0.000705154410316438
E_to_F16,0.95,0.0007054240403148498
E_to_F16,0.95,0.0007060281651847872
E_to_F16,0.95,0.0007060779720100642
E_to_F16,0.95,0.0007062588306101602
E_to_F16,0.95,0.0007068143348937328
E_to_F16,0.95,0.0007069888202466234
E_to_F16,0.95,0.0007071239288991799
E_to_F16,0.95,0.0007071363884356475
E_to_F16,0.95,0.0007072798111465252
E_to_F16,0.95,0.0007073773781458736
E_to_F16,0.95,0.0007073812738415479
E_to_F16,0.95,0.000707886157055187
E_to_F16,0.95,0.0007079820833613606
E_to_F16,0.95,0.0007082219589751365
E_to_F16,0.95,0.0007082616763066166
E_to_F16,0.95,0.0007085755772525236
E_to_F16,0.95,0.0007089481375785416
E_to_F16,0.95,0.0007089481375785416
E_to_F16,0.95,0.0007091462998038427
E_to_F16,0.95,0.0007093212148629475
E_to_F16,0.95,0.0007095743681292869
E_to_F16,0.95,0.0007099699398885671
E_to_F16,0.95,0.000710291720852377
E_to_F16,0.95,0.0007112117639935918
E_to_F16,0.95,0.0007114007046943227
E_to_F16,0.95,0.0007115029326094132
E_to_F16,0.95,0.0007117488171042114
E_to_F16,0.95,0.000712104509572864
E_to_F16,0.95,0.0007121986475529337
E_to_F16,0.95,0.0007122748828850712
E_to_F16,0.95,0.0007128338149419466
E_to_F16,0.95,0.0007128676599757851
E_to_F16,0.95,0.0007135561115992679
E_to_F16,0.95,0.0007139349590177368
E_to_F16,0.95,0.0007145577006847705
E_to_F16,0.95,0.000714995322898608
E_to_F16,0.95,0.0007151104673176628
E_to_F16,0.95,0.0007151431964511836
E_to_F16,0.95,0.000715164890069107
E_to_F16,0.95,0.0007152489818518659
E_to_F16,0.95,0.0007155870428578427
E_to_F16,0.95,0.0007156362029041101
E_to_F16,0.95,0.0007159164784381204
E_to_F16,0.95,0.0007161048634203622
E_to_F16,0.95,0.0007166580258785649
E_to_F16,0.95,0.0007169395757644371
E_to_F16,0.95,0.0007175303208378138
E_to_F16,0.95,0.00071754616665854
E_to_F16,0.95,0.0007188313977814671
E_to_F16,0.95,0.0007191659987568404
E_to_F16,0.95,0.0007192144072778616
E_to_F16,0.95,0.0007193488184629943
E_to_F16,0.95,0.0007193488184629943
E_to_F16,0.95,0.0007194950452954835
E_to_F16,0.95,0.0007201323183866075
E_to_F16,0.95,0.0007203323234073016
E_to_F16,0.95,0.0007204421938426325
E_to_F16,0.95,0.0007208760926893194
E_to_F16,0.95,0.0007209451288446584
E_to_F16,0.95,0.0007210687517077263
E_to_F16,0.95,0.000721633618783746
E_to_F16,0.95,0.000721791648601077
E_to_F16,0.95,0.0007218217993152981
E_to_F16,0.95,0.000722045841007162
E_to_F16,0.95,0.0007222236110434974
E_to_F16,0.95,0.0007222397838518683
E_to_F16,0.95,0.0007227026038025771
E_to_F16,0.95,0.0007231159710765002
E_to_F16,0.95,0.0007236078723004487
E_to_F16,0.95,0.0007238151730986798
E_to_F16,0.95,0.0007239936322942306
E_to_F16,0.95,0.0007247692507090219
E_to_F16,0.95,0.0007257242209579176
E_to_F16,0.95,0.0007257755892985891
E_to_F16,0.95,0.0007257763266160962
E_to_F16,0.95,0.0007258012741143474
E_to_F16,0.95,0.0007261338923452438
E_to_F16,0.95,0.0007264837310788073
E_to_F16,0.95,0.0007265113280423178
E_to_F16,0.95,0.0007266246349741172
E_to_F16,0.95,0.0007269947201132182
E_to_F16,0.95,0.0007272448369646017
E_to_F16,0.95,0.0007272480065894993
E_to_F16,0.95,0.0007274218191502782
E_to_F16,0.95,0.0007275429540440066
E_to_F16,0.95,0.0007285968590347334
E_to_F16,0.95,0.000728921849718826
E_to_F16,0.95,0.000729104883855085
E_to_F16,0.95,0.0007291554390398401
E_to_F16,0.95,0.0007297485925991995
E_to_F16,0.95,0.0007298273290565267
E_to_F16,0.95,0.0007298273290565267
E_to_F16,0.95,0.0007308845439868202
E_to_F16,0.95,0.000731203270686138
E_to_F16,0.95,0.0007312045169577599
E_to_F16,0.95,0.0007318670287686705
E_to_F16,0.95,0.0007318937374952507
E_to_F16,0.95,0.000732864213385114
E_to_F16,0.95,0.0007334029412713258
E_to_F16,0.95,0.0007341195958773235
E_to_F16,0.95,0.0007341957502460356
E_to_F16,0.95,0.000734988807154966
E_to_F16,0.95,0.0007350082322829476
E_to_F16,0.95,0.0007359525619125737
E_to_F16,0.95,0.0007360657183778728
E_to_F16,0.95,0.0007360802175156635
E_to_F16,0.95,0.0007361569156818684
E_to_F16,0.95,0.0007369171039115514
E_to_F16,0.95,0.0007371698801598576
E_to_F16,0.95,0.0007372759901089094
E_to_F16,0.95,0.000737515074329122
E_to_F16,0.95,0.0007377889156715843
E_to_F16,0.95,0.0007380453730652109
E_to_F16,0.95,0.0007384498561633785
E_to_F16,0.95,0.0007391270403237207
E_to_F16,0.95,0.0007392840282312497
E_to_F16,0.95,0.0007394477395229613
E_to_F16,0.95,0.0007395895036200791
E_to_F16,0.95,0.0007397018756863691
E_to_F16,0.95,0.0007402387306652628
E_to_F16,0.95,0.0007403263606318329
E_to_F16,0.95,0.0007404635412566889
E_to_F16,0.95,0.000741035773347133
E_to_F16,0.95,0.0007411421311471599
E_to_F16,0.95,0.0007423218412064344
E_to_F16,0.95,0.0007425954966417137
E_to_F16,0.95,0.0007434041334682551
E_to_F16,0.95,0.0007434306943216195
E_to_F16,0.95,0.0007435898986011879
E_to_F16,0.95,0.0007436988752370767
E_to_F16,0.95,0.0007444419503712037
E_to_F16,0.95,0.0007446839090077536
E_to_F16,0.95,0.0007448891843356246
E_to_F16,0.95,0.0007452982393175065
E_to_F16,0.95,0.0007454035549862796
E_to_F16,0.95,0.0007457193592922953
E_to_F16,0.95,0.0007465848188494891
E_to_F16,0.95,0.0007466062145035042
E_to_F16,0.95,0.0007471236055192945
E_to_F16,0.95,0.000747302705743194
E_to_F16,0.95,0.0007475301717377122
E_to_F16,0.95,0.000747983296736596
E_to_F16,0.95,0.0007480212896155381
E_to_F16,0.95,0.0007482978569980105
E_to_F16,0.95,0.0007483323724384257
E_to_F16,0.95,0.000748647052476413
E_to_F16,0.95,0.0007486588879684309
E_to_F16,0.95,0.0007490741682186943
E_to_F16,0.95,0.0007493613641172234
E_to_F16,0.95,0.0007493732957179792
E_to_F16,0.95,0.0007498907859352433
E_to_F16,0.95,0.0007499902450138566
E_to_F16,0.95,0.0007502345518981299
E_to_F16,0.95,0.0007513910812215816
E_to_F16,0.95,0.0007516421549396114
E_to_F16,0.95,0.0007522403193967915
E_to_F16,0.95,0.0007522403193967915
E_to_F16,0.95,0.0007522403193967915
E_to_F16,0.95,0.0007522403193967915
E_to_F16,0.95,0.0007522403193967915
E_to_F16,0.95,0.0007522403193967915
E_to_F16,0.95,0.0007522403193967915
E_to_F16,0.95,0.0007522403193967915
E_to_F16,0.95,0.0007522403193967915
E_to_F16,0.95,0.0007522403193967915
E_to_F16,0.95,0.000752351591449769
E_to_F16,0.95,0.0007524892830961779
E_to_F16,0.95,0.0007525997544377815
E_to_F16,0.95,0.000752681190954139
E_to_F16,0.95,0.0007527570721023673
E_to_F16,0.95,0.0007530027702878846
E_to_F16,0.95,0.000753474029988445
E_to_F16,0.95,0.0007535946645138471
E_to_F16,0.95,0.0007537051893763459
E_to_F16,0.95,0.000753779295652159
E_to_F16,0.95,0.0007543031306099095
E_to_F16,0.95,0.000755243711930774
E_to_F16,0.95,0.0007553641429245644
E_to_F16,0.95,0.0007557972078341147
E_to_F16,0.95,0.0007561218458057854
E_to_F16,0.95,0.000756184661280919
E_to_F16,0.95,0.0007562447170501235
E_to_F16,0.95,0.0007566647818635299
E_to_F16,0.95,0.0007566914912387753
E_to_F16,0.95,0.0007567452684656156
E_to_F16,0.95,0.0007570262352674818
E_to_F16,0.95,0.0007579749574543265
E_to_F16,0.95,0.0007589495565493925
E_to_F16,0.95,0.000760030619938645
E_to_F16,0.95,0.0007601137638128885
E_to_F16,0.95,0.0007606976017024693
E_to_F16,0.95,0.000760913737793597
E_to_F16,0.95,0.0007611466010596558
E_to_F16,0.95,0.0007614988965284423
E_to_F16,0.95,0.0007616222706717463
E_to_F16,0.95,0.0007617913109534934
E_to_F16,0.95,0.000762023757456175
E_to_F16,0.95,0.0007620758231876674
E_to_F16,0.95,0.000762304399977123
E_to_F16,0.95,0.0007624407073720497
E_to_F16,0.95,0.0007628912834377119
E_to_F16,0.95,0.0007630057470814191
E_to_F16,0.95,0.0007631507173947499
E_to_F16,0.95,0.0007635790388546865
E_to_F16,0.95,0.0007643806787478984
E_to_F16,0.95,0.0007646869809991624
E_to_F16,0.95,0.0007647437468597501
E_to_F16,0.95,0.000765523006761738
E_to_F16,0.95,0.000765734584656519
E_to_F16,0.95,0.0007669090633960582
E_to_F16,0.95,0.0007674370171020744
E_to_F16,0.95,0.0007676634854238651
E_to_F16,0.95,0.0007676946873727177
E_to_F16,0.95,0.0007682611058892309
E_to_F16,0.95,0.0007684123845360995
E_to_F16,0.95,0.0007686374445732871
E_to_F16,0.95,0.0007690343437205779
E_to_F16,0.95,0.0007690456138474058
E_to_F16,0.95,0.0007696083878105982
E_to_F16,0.95,0.0007697004953000441
E_to_F16,0.95,0.000769730027225692
E_to_F16,0.95,0.0007700097263944156
E_to_F16,0.95,0.000770605552719605
E_to_F16,0.95,0.0007707296983205866
E_to_F16,0.95,0.0007707303953215182
E_to_F16,0.95,0.0007712308917355542
E_to_F16,0.95,0.0007714889309361997
E_to_F16,0.95,0.0007715795304127515
E_to_F16,0.95,0.0007717408220766469
E_to_F16,0.95,0.0007722241307801005
E_to_F16,0.95,0.0007722297674809894
E_to_F16,0.95,0.0007724674962868673
E_to_F16,0.95,0.0007726730202547089
E_to_F16,0.95,0.0007728408084888007
E_to_F16,0.95,0.0007728444101691173
E_to_F16,0.95,0.0007732580463074675
E_to_F16,0.95,0.0007733429414041128
E_to_F16,0.95,0.000773840638910655
E_to_F16,0.95,0.0007739798241603582
E_to_F16,0.95,0.0007739798241603582
E_to_F16,0.95,0.0007750419218651534
E_to_F16,0.95,0.0007758359073677555
E_to_F16,0.95,0.0007760865211295814
E_to_F16,0.95,0.0007761708113966882
E_to_F16,0.95,0.0007762440528124168
E_to_F16,0.95,0.0007764337914979813
E_to_F16,0.95,0.0007765658079254901
E_to_F16,0.95,0.0007766903970416211
E_to_F16,0.95,0.0007770851366483808
E_to_F16,0.95,0.000777348364694561
E_to_F16,0.95,0.0007774293810193293
E_to_F16,0.95,0.0007779114352980988
E_to_F16,0.95,0.0007785379003377452
E_to_F16,0.95,0.0007790166069938474
E_to_F16,0.95,0.0007797995964917587
E_to_F16,0.95,0.0007799066077261712
E_to_F16,0.95,0.0007800044238393616
E_to_F16,0.95,0.0007803693050909588
E_to_F16,0.95,0.0007804059729913332
E_to_F16,0.95,0.0007804828510801047
E_to_F16,0.95,0.0007804828510801047
E_to_F16,0.95,0.0007804828510801047
E_to_F16,0.95,0.0007804828510801047
E_to_F16,0.95,0.0007804828510801047
E_to_F16,0.95,0.0007804828510801047
E_to_F16,0.95,0.0007804828510801047
E_to_F16,0.95,0.0007804828510801047
E_to_F16,0.95,0.0007804828510801047
E_to_F16,0.95,0.0007804828510801047
E_to_F16,0.95,0.0007812695236791777
E_to_F16,0.95,0.0007815377524846851
E_to_F16,0.95,0.0007816632757767239
E_to_F16,0.95,0.0007819121052182972
E_to_F16,0.95,0.0007822547451139317
E_to_F16,0.95,0.0007831515126051778
E_to_F16,0.95,0.0007831914394419948
E_to_F16,0.95,0.0007832918761667863
E_to_F16,0.95,0.0007836678658308705
E_to_F16,0.95,0.0007839384480109896
E_to_F16,0.95,0.0007839734091681644
E_to_F16,0.95,0.0007842200122336111
E_to_F16,0.95,0.0007842299977730119
E_to_F16,0.95,0.0007847193416258595
E_to_F16,0.95,0.0007847427226247886
E_to_F16,0.95,0.0007851059631604598
E_to_F16,0.95,0.00078513532729772
E_to_F16,0.95,0.0007851993583618874
E_to_F16,0.95,0.0007853057631094091
E_to_F16,0.95,0.0007853057631094091
E_to_F16,0.95,0.000785320062267088
E_to_F16,0.95,0.0007855389958255959
E_to_F16,0.95,0.0007859860922105255
E_to_F16,0.95,0.0007861066793224929
E_to_F16,0.95,0.0007865993827217028
E_to_F16,0.95,0.0007867923505159357
E_to_F16,0.95,0.0007869995792983978
E_to_F16,0.95,0.0007871648985629796
E_to_F16,0.95,0.0007875364980302766
E_to_F16,0.95,0.0007877550701420935
E_to_F16,0.95,0.0007878442839536589
E_to_F16,0.95,0.0007883917056736974
E_to_F16,0.95,0.0007885491692397688
E_to_F16,0.95,0.0007889662543353696
E_to_F16,0.95,0.0007892729237097861
E_to_F16,0.95,0.0007894124288129489
E_to_F16,0.95,0.0007897033646585653
E_to_F16,0.95,0.0007898562480714847
E_to_F16,0.95,0.0007899840418715408
E_to_F16,0.95,0.0007900000889337398
E_to_F16,0.95,0.0007900670918142724
E_to_F16,0.95,0.0007901659367122885
E_to_F16,0.95,0.0007903666487453524
E_to_F16,0.95,0.0007904052334444143
E_to_F16,0.95,0.0007904725278138888
E_to_F16,0.95,0.0007911205771289456
E_to_F16,0.95,0.0007912629699176306
E_to_F16,0.95,0.0007914513016746667
E_to_F16,0.95,0.0007914578241043258
E_to_F16,0.95,0.0007928496031631081
E_to_F16,0.95,0.0007929262749946014
E_to_F16,0.95,0.000793115266359338
E_to_F16,0.95,0.0007931465705969422
E_to_F16,0.95,0.0007932572767430364
E_to_F16,0.95,0.0007932572767430364
E_to_F16,0.95,0.0007932572767430364
E_to_F16,0.95,0.0007932572767430364
E_to_F16,0.95,0.0007932572767430364
E_to_F16,0.95,0.0007932572767430364
E_to_F16,0.95,0.0007932572767430364
E_to_F16,0.95,0.0007932572767430364
E_to_F16,0.95,0.0007932572767430364
E_to_F16,0.95,0.0007932572767430364
E_to_F16,0.95,0.0007937237358609655
E_to_F16,0.95,0.0007946925619168155
E_to_F16,0.95,0.000795060445406581
E_to_F16,0.95,0.0007950736223196428
E_to_F16,0.95,0.0007951861020273266
E_to_F16,0.95,0.000795923999947429
E_to_F16,0.95,0.000796323406194007
E_to_F16,0.95,0.0007967664833864933
E_to_F16,0.95,0.000797105897753595
E_to_F16,0.95,0.0007974129549932593
E_to_F16,0.95,0.0007978875256751421
E_to_F16,0.95,0.0007979554637109934
E_to_F16,0.95,0.0007981993914649948
E_to_F16,0.95,0.0007986989372761771
E_to_F16,0.95,0.0007989869448548256
E_to_F16,0.95,0.0007990490075600159
E_to_F16,0.95,0.0007993897564696607
E_to_F16,0.95,0.0007994973634496993
E_to_F16,0.95,0.000799766665056606
E_to_F16,0.95,0.0007998447638564823
E_to_F16,0.95,0.0007999165562432563
E_to_F16,0.95,0.0008004212358197617
E_to_F16,0.95,0.0008008208276224658
E_to_F16,0.95,0.0008008907204381366
E_to_F16,0.95,0.0008013410313041505
E_to_F16,0.95,0.0008013410313041505
E_to_F16,0.95,0.0008016977516379444
E_to_F16,0.95,0.0008017450094098503
E_to_F16,0.95,0.00080237374729024
E_to_F16,0.95,0.0008025737704373079
E_to_F16,0.95,0.0008026072171255413
E_to_F16,0.95,0.0008027992341717832
E_to_F16,0.95,0.0008028165527608563
E_to_F16,0.95,0.0008032166045269642
E_to_F16,0.95,0.0008036724870403385
E_to_F16,0.95,0.0008038288461916675
E_to_F16,0.95,0.0008039759679641661
E_to_F16,0.95,0.0008051682151251689
E_to_F16,0.95,0.000805348233994044
E_to_F16,0.95,0.0008058786937586017
E_to_F16,0.95,0.000805895368992453
E_to_F16,0.95,0.0008064737003072064
E_to_F16,0.95,0.0008068975422756218
E_to_F16,0.95,0.0008070114701074074
E_to_F16,0.95,0.0008072378810340125
E_to_F16,0.95,0.0008073435769847768
E_to_F16,0.95,0.0008075259845288144
E_to_F16,0.95,0.0008078579967368485
E_to_F16,0.95,0.0008078590805682362
E_to_F16,0.95,0.0008078842073322803
E_to_F16,0.95,0.000807938234793601
E_to_F16,0.95,0.0008083457947049594
E_to_F16,0.95,0.0008086076371836179
E_to_F16,0.95,0.0008087162451103929
E_to_F16,0.95,0.0008093736974433674
E_to_F16,0.95,0.0008099079032600632
E_to_F16,0.95,0.0008099988049900481
E_to_F16,0.95,0.0008100535204382611
E_to_F16,0.95,0.0008101437487523242
E_to_F16,0.95,0.000811021990985956
E_to_F16,0.95,0.0008111250726730556
E_to_F16,0.95,0.0008118711340468405
E_to_F16,0.95,0.000811952730589169
E_to_F16,0.95,0.0008123993728600254
E_to_F16,0.95,0.0008124699119702028
E_to_F16,0.95,0.0008126483504639194
E_to_F16,0.95,0.0008128730173544592
E_to_F16,0.95,0.0008138256142893956
E_to_F16,0.95,0.0008138256142893956
E_to_F16,0.95,0.0008141449653402554
E_to_F16,0.95,0.0008144925626243693
E_to_F16,0.95,0.0008145812284570143
E_to_F16,0.95,0.0008153123460245847
E_to_F16,0.95,0.0008162574642425185
E_to_F16,0.95,0.0008163602732223497
E_to_F16,0.95,0.0008168573793261154
E_to_F16,0.95,0.0008170034751214248
E_to_F16,0.95,0.0008176445880947364
E_to_F16,0.95,0.0008178194040232737
E_to_F16,0.95,0.0008182302647799528
E_to_F16,0.95,0.0008184526883892804
E_to_F16,0.95,0.0008186374455368428
E_to_F16,0.95,0.0008192539582636433
E_to_F16,0.95,0.0008195202533967685
E_to_F16,0.95,0.0008222240428843971
E_to_F16,0.95,0.0008224516090745015
E_to_F16,0.95,0.000822761739313194
E_to_F16,0.95,0.000822764802505729
E_to_F16,0.95,0.0008227932024175645
E_to_F16,0.95,0.0008233613182750475
E_to_F16,0.95,0.0008239690008035488
E_to_F16,0.95,0.0008239762342430371
E_to_F16,0.95,0.0008243313974485106
E_to_F16,0.95,0.0008253726285107058
E_to_F16,0.95,0.0008254815109132598
E_to_F16,0.95,0.0008255348854760198
E_to_F16,0.95,0.0008260024439289924
E_to_F16,0.95,0.0008271401389490997
E_to_F16,0.95,0.0008274173278848892
E_to_F16,0.95,0.0008276766476820269
E_to_F16,0.95,0.0008283225250369397
E_to_F16,0.95,0.0008286026434000073
E_to_F16,0.95,0.0008288850979528945
E_to_F16,0.95,0.0008289983813829107
E_to_F16,0.95,0.0008291905515864107
E_to_F16,0.95,0.000829570246768138
E_to_F16,0.95,0.0008297299906654268
E_to_F16,0.95,0.000829797660768184
E_to_F16,0.95,0.0008300099565977901
E_to_F16,0.95,0.000830013908262509
E_to_F16,0.95,0.0008306519778744433
E_to_F16,0.95,0.0008308618183971827
E_to_F16,0.95,0.0008311440679698417
E_to_F16,0.95,0.0008315554551435809
E_to_F16,0.95,0.0008318566414204706
E_to_F16,0.95,0.0008319950369202549
E_to_F16,0.95,0.0008321070157713749
E_to_F16,0.95,0.0008323626973861633
E_to_F16,0.95,0.0008336727353715653
E_to_F16,0.95,0.000834266407546308
E_to_F16,0.95,0.0008360323740667994
E_to_F16,0.95,0.0008364534563472958
E_to_F16,0.95,0.0008366354044006632
E_to_F16,0.95,0.0008368927703215007
E_to_F16,0.95,0.0008369681283069312
E_to_F16,0.95,0.0008370041954305994
E_to_F16,0.95,0.0008370328364332543
E_to_F16,0.95,0.0008370801995620763
E_to_F16,0.95,0.0008371803937432406
E_to_F16,0.95,0.0008374965609626117
E_to_F16,0.95,0.00083827075238363
E_to_F16,0.95,0.0008383432329751305
E_to_F16,0.95,0.0008383680380236482
E_to_F16,0.95,0.0008397684122471436
E_to_F16,0.95,0.000840200828678735
E_to_F16,0.95,0.000840200828678735
E_to_F16,0.95,0.0008402523293929101
E_to_F16,0.95,0.0008410888526549301
E_to_F16,0.95,0.0008410891174388454
E_to_F16,0.95,0.0008412781153886834
E_to_F16,0.95,0.0008413967461617385
E_to_F16,0.95,0.0008414761857454435
E_to_F16,0.95,0.0008414761857454435
E_to_F16,0.95,0.0008414761857454435
E_to_F16,0.95,0.0008414761857454435
E_to_F16,0.95,0.0008414761857454435
E_to_F16,0.95,0.0008414761857454435
E_to_F16,0.95,0.0008414761857454435
E_to_F16,0.95,0.0008414761857454435
E_to_F16,0.95,0.0008414761857454435
E_to_F16,0.95,0.0008414761857454435
E_to_F16,0.95,0.0008421422332861857
E_to_F16,0.95,0.0008428169898003008
E_to_F16,0.95,0.0008430291565290864
E_to_F16,0.95,0.0008430322115927527
E_to_F16,0.95,0.00084306958416482
E_to_F16,0.95,0.0008437954210685474
E_to_F16,0.95,0.0008438100252582336
E_to_F16,0.95,0.0008442353576194482
E_to_F16,0.95,0.000844491425652471
E_to_F16,0.95,0.0008445288062216356
E_to_F16,0.95,0.0008447198727507925
E_to_F16,0.95,0.0008447323695857854
E_to_F16,0.95,0.0008452770408976294
E_to_F16,0.95,0.0008461625132074302
E_to_F16,0.95,0.0008461625132074302
E_to_F16,0.95,0.0008461625132074302
E_to_F16,0.95,0.0008461625132074302
E_to_F16,0.95,0.0008461625132074302
E_to_F16,0.95,0.0008461625132074302
E_to_F16,0.95,0.0008461625132074302
E_to_F16,0.95,0.0008461625132074302
E_to_F16,0.95,0.0008461625132074302
E_to_F16,0.95,0.0008461625132074302
E_to_F16,0.95,0.0008465102698272522
E_to_F16,0.95,0.0008466299288451614
E_to_F16,0.95,0.0008469620984460945
E_to_F16,0.95,0.0008471987104022967
E_to_F16,0.95,0.0008474063697516037
E_to_F16,0.95,0.0008475113450081516
E_to_F16,0.95,0.0008476149680913014
E_to_F16,0.95,0.0008478240536480224
E_to_F16,0.95,0.0008484969451959157
E_to_F16,0.95,0.0008489354663257468
E_to_F16,0.95,0.000849165573718882
E_to_F16,0.95,0.000849165573718882
E_to_F16,0.95,0.000849165573718882
E_to_F16,0.95,0.000849165573718882
E_to_F16,0.95,0.000849165573718882
E_to_F16,0.95,0.000849165573718882
E_to_F16,0.95,0.000849165573718882
E_to_F16,0.95,0.000849165573718882
E_to_F16,0.95,0.000849165573718882
E_to_F16,0.95,0.000849165573718882
E_to_F16,0.95,0.0008496308140116004
E_to_F16,0.95,0.000850096567330562
E_to_F16,0.95,0.0008501587577600668
E_to_F16,0.95,0.0008508373991643314
E_to_F16,0.95,0.0008510126994844609
E_to_F16,0.95,0.0008511789616234096
E_to_F16,0.95,0.0008519763146695487
E_to_F16,0.95,0.000852042811704513
E_to_F16,0.95,0.0008528247983460735
E_to_F16,0.95,0.0008528882722616694
E_to_F16,0.95,0.000853002599925482
E_to_F16,0.95,0.0008535127518070762
E_to_F16,0.95,0.0008545678980968753
E_to_F16,0.95,0.0008546361949469131
E_to_F16,0.95,0.0008550217154838558
E_to_F16,0.95,0.00085503302392016
E_to_F16,0.95,0.0008551060204227114
E_to_F16,0.95,0.0008556470170007818
E_to_F16,0.95,0.0008561386384291267
E_to_F16,0.95,0.0008561386384291267
E_to_F16,0.95,0.0008579830267689278
E_to_F16,0.95,0.0008585225612234162
E_to_F16,0.95,0.0008585869974464468
E_to_F16,0.95,0.0008587332355935271
E_to_F16,0.95,0.0008587502782468148
E_to_F16,0.95,0.0008596362200691371
E_to_F16,0.95,0.0008601529387360833
E_to_F16,0.95,0.0008601873978440101
E_to_F16,0.95,0.0008603029322520896
E_to_F16,0.95,0.000860747882897611
E_to_F16,0.95,0.000860747882897611
E_to_F16,0.95,0.000860747882897611
E_to_F16,0.95,0.000860747882897611
E_to_F16,0.95,0.000860747882897611
E_to_F16,0.95,0.000860747882897611
E_to_F16,0.95,0.000860747882897611
E_to_F16,0.95,0.000860747882897611
E_to_F16,0.95,0.000860747882897611
E_to_F16,0.95,0.000860747882897611
E_to_F16,0.95,0.0008614666932526646
E_to_F16,0.95,0.0008621398165823243
E_to_F16,0.95,0.0008624118946278193
E_to_F16,0.95,0.0008628599189909311
E_to_F16,0.95,0.0008632439513720014
E_to_F16,0.95,0.0008634046189233617
E_to_F16,0.95,0.0008635983435835014
E_to_F16,0.95,0.0008636359194363279
E_to_F16,0.95,0.0008636959196107764
E_to_F16,0.95,0.0008637242433495313
E_to_F16,0.95,0.0008640520910584271
E_to_F16,0.95,0.0008642619459678861
E_to_F16,0.95,0.0008643049769203965
E_to_F16,0.95,0.000864737640255639
E_to_F16,0.95,0.0008648702339903226
E_to_F16,0.95,0.0008650154957451065
E_to_F16,0.95,0.0008650154957451065
E_to_F16,0.95,0.0008650338607553545
E_to_F16,0.95,0.0008654600455464003
E_to_F16,0.95,0.0008654680408302508
E_to_F16,0.95,0.000866705041147152
E_to_F16,0.95,0.0008669084355621529
E_to_F16,0.95,0.0008670256973048831
E_to_F16,0.95,0.0008671470860867745
E_to_F16,0.95,0.0008678020550037364
E_to_F16,0.95,0.0008679117079136323
E_to_F16,0.95,0.0008681771582725485
E_to_F16,0.95,0.0008687153095941598
E_to_F16,0.95,0.000869895890131637
E_to_F16,0.95,0.000869895890131637
E_to_F16,0.95,0.0008698972979192052
E_to_F16,0.95,0.0008700364619959183
E_to_F16,0.95,0.0008703922141904176
E_to_F16,0.95,0.0008705914586486581
E_to_F16,0.95,0.0008712715445805127
E_to_F16,0.95,0.0008717440589845917
E_to_F16,0.95,0.0008718789845372196
E_to_F16,0.95,0.0008724184323151647
E_to_F16,0.95,0.0008724456173822048
E_to_F16,0.95,0.0008725037280542321
